meanR,meanG,meanB,stdR,stdG,stdB,meanGray,stdGray,entropy,aboveR,belowR,aboveG,belowG,aboveB,belowB,FFT_avg,FFT_med,FFT_std,FFT_max,FFT_min,DCT,H_avg,H_med,H_std,H_max,H_min,label
129.9238,106.786825,89.85669375,38.72511399,30.18213565,34.73748406,0.06143125,0.044332371,0.33310044,63453,96547,67988,92012,55484,104516,86,-496.9891244,25323.53832,5606964,0.733122992,25031.08929,3.505754802,3.39497549,0.192878175,6.635294118,0.855392157,1
135.9358438,120.7032188,96.29055625,38.52399938,36.80270411,43.64150933,0.096825,0.047277597,0.458849513,84836,75164,85917,74083,79694,80306,137,-796.6147955,27920.96367,6145269,2.999894969,27434.23661,3.842330057,3.929779412,0.11269625,6.04754902,1.05,1
120.704375,112.6956125,96.58330625,46.95482694,47.12334257,48.44582145,0.0489875,0.045900596,0.282080262,62602,97398,56654,103346,49747,110253,68,-579.0289167,27147.64517,5683288,1.355557361,25371.82143,3.553476391,3.052205882,0.16262413,7.168627451,1.750490196,1
150.699575,121.6288125,98.05105,46.32725517,42.28100407,39.19454261,0.0553625,0.033141483,0.308753809,95972,64028,97272,62728,90665,69335,102,-179.2298051,29500.23639,6404742,-3.482935657,28592.59821,4.004565576,4.069607843,0.331818486,6.674019608,0.767647059,1
104.0292625,96.74966875,66.3782125,58.26074361,41.82564792,45.29421668,0.0414625,0.070535835,0.248957978,59350,100650,59207,100793,58885,101115,69,649.9803747,23282.28047,4788861,-1.095990184,21378.84375,2.994235819,2.588235294,0.393904581,6.525980392,0.690196078,1
157.0710063,125.770875,122.826325,45.23938141,61.06755888,68.50844215,0.0625125,0.059254746,0.337338901,96383,63617,89598,70402,89147,70853,173,-975.7600886,31535.58632,6763298,14.40342417,30193.29464,4.228752751,4.237867647,0.277090712,6.738235294,0.418137255,1
144.288575,93.9077875,77.2057375,49.64404763,53.94937616,64.74449452,0.06091875,0.048097084,0.331081269,80982,79018,74033,85967,73059,86941,86,116.3257879,25214.64767,5371792,0.638461279,23981.21429,3.358713485,3.229901961,0.252969101,6.032843137,0.51127451,1
149.5855813,110.8805063,87.0189,39.33752515,46.21716608,40.93681936,0.07235625,0.040149855,0.374655823,89213,70787,88902,71098,85812,74188,163,-705.2944128,27631.08962,6008679,-4.928535498,26824.45982,3.756927146,4.065808824,0.200283798,6.432352941,0.392156863,1
88.53346875,55.6397,45.62681875,66.57409513,24.40303707,26.61479935,0.0278375,0.05994808,0.183428305,57402,102598,51141,108859,56491,103509,61,392.5322976,15584.84764,3227078,-1.431576157,14406.59821,2.017730842,1.635906863,0.271520817,5.521078431,0.675,1
122.2288313,129.8841,78.20325,41.5458723,45.12941858,42.77692954,0.05225625,0.056429296,0.295905113,65587,94413,100720,59280,65926,94074,124,-55.93864377,27843.67747,6106425,4.020063058,27260.82589,3.818042842,3.816176471,0.201693121,6.409803922,0.160784314,1
109.96755,104.7331938,56.911525,40.93776751,28.45677743,15.84806508,0.063125,0.042561217,0.339727079,58368,101632,87135,72865,54132,105868,90,-46.26753874,22996.50678,5059129,-9.577919356,22585.39732,3.163220913,3.063480392,0.275934002,6.666176471,1.396568627,1
154.8898688,112.9970938,92.01129375,31.33409766,46.82797832,43.29705166,0.0420625,0.052590283,0.251670047,81271,78729,99284,60716,93604,66396,174,612.8119662,28243.83025,6177990,-5.299901619,27580.3125,3.862788866,3.837254902,0.323981524,6.650980392,0.934313725,1
140.8926813,101.523175,89.28980625,46.14399524,49.55376926,44.8918754,0.033425,0.046177302,0.211287427,68792,91208,101646,58354,92249,67751,153,-474.8413258,25991.0465,5614312,3.074802434,25063.89286,3.51034914,3.660906863,0.246338917,6.174019608,0.610294118,1
116.4948813,81.68088125,78.980825,46.20221548,39.59234875,38.71176725,0.04955625,0.046666335,0.28450894,63211,96789,87408,72592,80232,79768,99,-714.348463,21169.60383,4605613,5.719722214,20560.77232,2.879659989,2.933455882,0.344067327,6.996568627,0.290196078,1
135.1149563,115.3530438,110.1552625,82.74608954,75.80425923,84.23294375,0.07468125,0.030237004,0.38315518,88956,71044,79810,80190,79965,80035,37,-353.7128259,31234.98826,6054591,-12.94031853,27029.42411,3.785633628,4.147181373,0.177834009,7.85,0.07745098,1
133.7198313,128.0714063,114.8495875,44.76554463,42.3845573,56.63349183,0.03573125,0.050039827,0.222365488,101382,58618,95902,64098,86004,73996,158,-315.0820255,29767.79762,6434673,1.589623505,28726.21875,4.023279937,4.541421569,0.280810944,6.53872549,0.573039216,1
184.0904,160.7800313,163.9342125,41.18910058,64.80269152,74.39846112,0.044225,0.070240094,0.261339081,100308,59692,102937,57063,101762,58238,229,-242.8195963,38925.87544,8436570,-3.391257991,37663.25893,5.274966236,5.655759804,0.380588906,7.425980392,1.168137255,1
145.428475,109.518975,103.8998938,69.67827614,79.17040673,81.97321701,0.02028125,0.041873112,0.143016782,89675,70325,75889,84111,74798,85202,253,664.2555987,30223.97089,6001566,0.120500938,26792.70536,3.752479742,3.420955882,0.348998252,7.954901961,0.044607843,1
174.3846375,159.3851063,151.2928875,70.83418349,79.49223087,88.27785091,0.01938125,0.049783451,0.137952206,95161,64839,90325,69675,90579,69421,238,539.5108283,39588.4987,8176162,2.169703151,36500.72321,5.112146108,5.58995098,0.658892315,7.954901961,0.522058824,1
114.37955,93.2846375,91.9282625,29.62423124,23.05042629,24.99008567,0.04984375,0.062761665,0.285732847,63543,96457,90862,69138,94719,65281,132,-449.3105831,22418.91218,4990240,2.152606521,22277.85714,3.120148059,3.146568627,0.139876435,4.558333333,1.182843137,1
133.9122625,107.62025,73.71076875,46.75040013,48.62927303,50.90074405,0.121625,0.047113239,0.534013909,76954,83046,75638,84362,67446,92554,161,409.1100774,25943.90392,5600365,1.961989548,25001.62946,3.501628777,3.2625,0.224905199,7.01127451,0.617647059,3
103.7818875,101.2239313,87.71178125,53.06705478,43.44466072,49.09916079,0.06886875,0.053189269,0.361687796,64761,95239,66129,93871,60681,99319,140,-743.9196492,23715.83922,5039939,-8.863249484,22499.72768,3.151222364,3.149019608,0.321767527,7.525980392,0.682352941,3
120.919425,106.14255,54.820625,68.87754566,61.33728357,53.70820215,0.06696875,0.054462323,0.354508417,72791,87209,70981,89019,49833,110167,135,1171.702835,25370.80805,5253767,-7.259575411,23454.31696,3.284918342,3.101960784,0.291279121,7.307843137,0.519607843,3
75.6053,69.3978,62.55734375,61.14366854,67.42155314,59.90523143,0.04191875,0.069994881,0.251021462,65054,94946,61586,98414,66851,93149,185,752.3265107,19373.82762,3535711,0.307144866,15784.42411,2.210703656,1.180392157,0.326876844,7.815686275,0.159803922,3
155.4982813,108.6909125,78.88183125,77.0732387,53.51994002,55.72493832,0.11366875,0.047591642,0.510883792,84349,75651,65062,94938,57822,102178,109,1332.353045,28132.24585,5985465,6.976392167,26720.82589,3.74241259,3.755759804,0.217641048,7.384313725,0.902941176,3
51.46469375,44.44585,31.6945375,64.4615074,49.5533512,47.36501625,0.06005,0.038979412,0.327643369,44991,115009,48429,111571,44193,115807,12,947.3227237,13887.39624,2262357,7.794771783,10099.80804,1.414538941,0.811151961,0.330665889,7.144607843,0.049019608,3
111.0392813,111.308325,77.87054375,52.09730873,40.3042425,30.69709513,0.09704375,0.041990366,0.459553834,74211,85789,82865,77135,82600,77400,172,375.3856734,24811.73107,5389522,11.49173403,24060.36607,3.36979917,3.523529412,0.185606793,5.937745098,0.621568627,3
120.290425,114.2696875,68.9997375,41.68040545,42.62852611,44.16841963,0.04976875,0.08974632,0.285413811,94659,65341,103556,56444,55924,104076,98,-5.822882631,25472.66658,5564664,-0.346890032,24842.25,3.479306723,3.763112745,0.358867182,6.090686275,0.549509804,3
128.8837438,96.14054375,83.9292125,81.2853673,56.88129229,50.69410729,0.0757875,0.042112347,0.387159403,67542,92458,74044,85956,68923,91077,85,83.34369052,25793.99304,5245374,3.038944657,23416.84821,3.279670618,3.106495098,0.213008386,7.017647059,0.270098039,3
98.8340125,93.64003125,77.317625,49.04761356,42.04938501,43.27497032,0.119025,0.034729559,0.526551749,67681,92319,71574,88426,64507,95493,87,-453.4625847,21900.88701,4682855,5.584895445,20905.60268,2.927955557,2.952818627,0.207225919,6.617647059,0.589215686,3
116.0461313,90.85991875,74.6804,66.78134864,57.865166,51.76233816,0.0692875,0.060524632,0.363259098,74584,85416,73004,86996,69330,90670,26,40.19775036,23835.92664,4843689,5.199849039,21623.61161,3.028517032,2.962990196,0.260411298,7.325980392,0.577941176,3
147.20645,113.6280938,68.03364375,53.6757367,68.54459584,54.12993996,0.07334375,0.064248869,0.378279763,68216,91784,88064,71936,74435,85565,133,-536.725218,28342.31469,5944036,4.509129775,26535.875,3.716509104,3.95379902,0.526210727,7.981862745,0.746078431,3
79.55685,69.77594375,66.493,66.33540426,45.61532388,46.79219097,0.04081875,0.055151287,0.246033616,51857,108143,61049,98951,62686,97314,34,115.0587036,18435.54085,3628426,-4.284373449,16198.33036,2.268673719,1.915441176,0.360132775,6.837745098,0.290686275,3
88.69736875,59.53394375,31.12760625,68.02423606,45.6146816,37.71647984,0.07443125,0.048212581,0.382246744,62264,97736,60645,99355,47808,112192,183,431.4239523,16493.5997,3261713,5.471089009,14561.21875,2.03938638,1.700857843,0.363200284,6.910784314,0.104901961,3
162.6127813,136.2281625,133.0262938,102.2257459,110.3184779,111.3562031,0.030075,0.041210366,0.19476784,94661,65339,78128,81872,74747,85253,254,-918.1073873,38282.74403,7213108,-3.708976565,32201.375,4.509996499,3.522794118,0.485246979,8,0.198039216,3
83.7108875,37.1994875,28.4918875,72.85774695,46.29601158,45.97813322,0.02893125,0.077695789,0.189003484,70922,89078,56399,103601,38899,121101,33,268.2936127,13581.70958,2513245,14.62086963,11219.84375,1.571406688,1.312745098,0.496221003,7.516176471,0.165196078,3
88.8418625,84.7458375,77.7326,59.48994158,36.75297633,44.72842023,0.05245,0.076169621,0.296714601,49480,110520,70802,89198,63140,96860,79,275.364755,20162.49661,4273353,-5.990183702,19077.46875,2.671914391,2.531985294,0.273744091,7.585784314,0.353431373,3
151.059525,114.9383938,89.426825,46.06917743,52.19562842,62.29084882,0.04664375,0.067018167,0.271965033,86852,73148,88640,71360,61205,98795,157,106.1312626,28447.64806,6163131,1.445504773,27513.97768,3.853498274,3.786519608,0.180442705,6.831372549,0.983333333,3
154.3108688,144.39,125.4588625,60.65458174,62.86545922,59.83970359,0.09125,0.053315943,0.440628449,84412,75588,90854,69146,83272,76728,157,1038.734558,33672.33315,7285455,-17.60882469,32524.35268,4.555231468,4.67120098,0.200748247,7.377941176,1.153431373,3
137.5314875,131.822,99.51084375,55.86143694,39.95122625,54.16101519,0.04154375,0.075106038,0.249325998,80717,79283,84318,75682,63076,96924,131,846.8055249,29452.0765,6515150,-12.56210338,29085.49107,4.073598189,4.057107843,0.109655029,6.971568627,1.791176471,3
92.74751875,93.53315625,55.8102625,40.91121692,40.18864464,35.20561953,0.07755625,0.046287418,0.393509403,72939,87061,68797,91203,72071,87929,116,215.9227159,20872.60157,4465438,1.766107519,19934.99107,2.792015556,2.649264706,0.294615929,7.035784314,1.043137255,3
120.0378688,100.125125,76.40715,59.19493726,57.20187503,46.60138117,0.14128125,0.056555637,0.58758448,74009,85991,65632,94368,68125,91875,73,-888.8271763,24771.42069,5186986,-16.03425208,23156.1875,3.243163515,2.699142157,0.270491866,6.757352941,0.580882353,3
142.9023813,98.92959375,61.38450625,77.09872326,52.32764793,50.2674858,0.07906875,0.042386981,0.398889343,79860,80140,78297,81703,70678,89322,175,559.7783707,25601.03442,5408820,3.956907074,24146.51786,3.381865246,3.274754902,0.164707715,6.628431373,0.359803922,3
93.93435,83.8766,70.86908125,52.71066085,42.73054773,41.22598318,0.0919375,0.049520296,0.442904088,63637,96363,73705,86295,66438,93562,71,-922.164857,20255.58688,4285014,12.37484623,19129.52679,2.679205432,2.601470588,0.272364313,6.962745098,0.742647059,3
35.7444875,51.69843125,31.02323125,50.5934231,41.07284877,50.47411393,0.03235,0.086807307,0.20604343,48988,111012,55105,104895,44110,115890,1,-273.2603406,12352.16401,2235267,11.24937646,9978.870536,1.397600915,1.153553922,0.362581734,5.433823529,0.011764706,3
99.656625,81.59084375,36.91896875,65.64257755,60.14797894,61.69852334,0.06461875,0.046495403,0.345513099,69360,90640,72555,87445,39647,120353,9,-984.83799,20576.42499,4108674,11.5038705,18342.29464,2.56894883,2.268872549,0.290175278,7.42745098,0.165196078,3
121.0174875,94.3117125,73.05945,71.54575668,79.66170511,60.82243675,0.0395875,0.060980997,0.240397685,67928,92072,73821,86179,71153,88847,229,430.7746157,26149.35677,5011261,3.842249211,22371.70089,3.133291442,1.941053922,0.545779691,7.913235294,0.26127451,3
143.5683438,128.5158688,97.4732875,58.15943696,52.88791218,49.60693088,0.128925,0.036716518,0.554482606,77884,82116,78671,81329,74744,85256,191,908.9410483,30098.95808,6496499,6.647685218,29002.22768,4.06193665,4.008333333,0.243201519,7.895098039,0.651470588,3
105.909675,140.3132313,199.9778,57.66590826,55.73829628,78.87537363,0.03258125,0.065495147,0.207175938,74406,85594,100935,59065,118830,41170,184,239.9415572,31758.93416,6863885,-2.450531699,30642.34375,4.291644783,4.298284314,0.388761138,6.443627451,0.332352941,3
129.3987313,106.1790125,78.4402375,61.14068159,64.75465861,61.83808457,0.0582875,0.055111411,0.320609087,75502,84498,72618,87382,64547,95453,112,447.0878061,26987.44275,5517164,0.402401763,24630.19643,3.449607343,2.94497549,0.336867251,8,0.369117647,3
35.0409375,48.20973125,30.45911875,43.57139316,34.11847823,43.22125813,0.03314375,0.086625723,0.209920502,48150,111850,54432,105568,44418,115582,5,-622.0206628,11195.71613,2118990,2.440997485,9459.776786,1.324898709,1.138235294,0.29150118,5.033333333,0.116666667,3
91.3280625,57.0115625,28.90980625,70.37758463,42.46238819,35.9637822,0.06804375,0.049890827,0.358580535,62459,97541,60465,99535,47712,112288,149,994.8784265,16129.17613,3214113,-12.39095259,14348.71875,2.009624475,1.524509804,0.406837617,5.370588235,0.108823529,3
86.97200625,63.61810625,45.85233125,73.07411552,48.72931501,49.01032659,0.0577625,0.054138164,0.31849809,59892,100108,66470,93530,53811,106189,62,992.4583399,17198.88777,3439809,-5.331675716,15356.29018,2.150740921,2.107720588,0.304502243,5.788235294,0.141176471,3
190.0772313,164.433525,161.9937063,87.3027882,99.99927821,100.2254239,0.0422875,0.088077701,0.252683741,105510,54490,92213,67787,88708,71292,255,59.29080439,42561.21413,8622135,-5.561478252,38491.67411,5.390990771,4.245833333,0.958479863,8,0.472058824,3
156.20795,144.2773625,140.8594688,87.75058551,93.51073593,95.98452545,0.05655625,0.060703695,0.31362004,82567,77433,72633,87367,73202,86798,213,744.2948837,37180.33598,7402404,7.048909261,33046.44643,4.628353842,3.801715686,0.429241107,8,0.446078431,3
152.4747,75.54485625,61.68265625,77.5919507,66.02136931,60.08859441,0.0329875,0.09444936,0.209159562,94901,65099,53352,106648,67639,92361,73,-1.453007801,24505.56854,4865057,-3.776891554,21719.00446,3.041877376,2.728921569,0.725816427,7.153431373,0.612254902,3
119.1565188,114.5680625,69.72625,62.60468067,48.75180276,55.73088011,0.100425,0.043170323,0.470341366,67240,92760,79806,80194,59958,100042,71,415.3557219,25606.08423,5560501,-7.663756094,24823.66518,3.476703807,3.362867647,0.208886039,6.987745098,0.596568627,3
114.9813563,86.4679375,67.39345,47.90865492,45.90364492,43.41064846,0.0511625,0.04916645,0.291314799,79371,80629,83137,76863,78216,81784,119,772.821142,21783.84288,4657220,0.792190026,20791.16071,2.911927271,2.832720588,0.208206286,6.775490196,0.697058824,3
154.596375,129.7210063,91.17901875,67.14453209,48.70415172,45.242959,0.07830625,0.06648114,0.396182857,108427,51573,91025,68975,85813,74187,130,762.0723148,30822.87717,6661572,5.618743619,29739.16071,4.165148559,4.643627451,0.472939329,7.082843137,0.69754902,3
124.2071688,62.7945,49.2651875,59.59605459,42.80648195,43.11349186,0.048125,0.067482598,0.278378059,79447,80553,70110,89890,53213,106787,62,-545.5399165,18872.44947,3994135,-4.093218984,17830.95982,2.497333308,2.386397059,0.335159574,6.259803922,0.486764706,3
117.9174875,77.90533125,47.478775,67.40126073,44.92865981,40.13250401,0.04584375,0.076113078,0.268471986,67646,92354,70139,89861,63916,96084,146,663.3586154,20685.15325,4334801,8.127320977,19351.79018,2.710334759,2.503553922,0.332493338,7.687745098,0.274509804,3
186.2573125,179.071025,191.731925,41.04125126,52.02494855,53.96425379,0.025,0.078210593,0.168660931,137601,22399,130157,29843,131891,28109,198,-260.0533154,41539.07541,9161286,-1.289680834,40898.59821,5.728094988,6.336642157,0.611114256,6.635294118,1.126960784,3
198.5697688,177.2960563,172.297125,80.46760257,94.80401992,97.28342603,0.030225,0.062152671,0.19551897,118263,41737,102640,57360,99059,60941,247,-484.1729435,44273.96946,9186685,0.456690631,41011.98661,5.743975715,7.749019608,0.746841578,7.867647059,0.667647059,3
149.4860313,114.3110375,55.033575,52.52595964,59.53021705,43.76250498,0.03863125,0.094090421,0.235980937,79496,80504,89151,70849,78801,81199,190,-528.0597266,27366.00507,5923869,-1.681799365,26445.84375,3.703899685,3.575857843,0.293486166,7.425490196,0.493137255,3
87.337175,78.33950625,52.0956375,68.8415324,55.24370816,49.3668036,0.0618625,0.050894287,0.334794405,61646,98354,76159,83841,61865,98135,91,439.8400161,19558.12129,3915297,6.668151861,17479.00446,2.448039841,2.296078431,0.348683013,7.598529412,0.226470588,3
97.45090625,102.8985813,94.63246875,81.2950185,72.28418137,76.55111635,0.06664375,0.049091537,0.353272077,68543,91457,71721,88279,67979,92021,156,-1021.138799,25627.65966,5033631,15.06486897,22471.56696,3.147278286,3.033946078,0.504423321,7.49754902,0.095098039,3
91.6521625,77.78538125,38.51981875,61.72156273,47.62056337,35.29381345,0.04425,0.066923411,0.261449914,52523,107477,91240,68760,62068,97932,98,256.1485019,18784.89017,3886031,2.966272118,17348.35268,2.429741272,2.417156863,0.308295602,6.264705882,0.269117647,3
117.530125,130.6318313,83.35145625,68.6491775,52.53463258,74.61288832,0.1240125,0.042445123,0.540785734,63818,96182,66477,93523,63300,96700,144,331.6809947,28577.89073,6087063,-0.610381761,27174.38839,3.80593675,3.512867647,0.214876598,7.717156863,1.053431373,3
124.789225,123.4625125,157.498575,60.12609412,53.96452187,87.16994688,0.0492375,0.083439861,0.28314904,45442,114558,104377,55623,85327,74673,155,-351.4522212,29859.07755,6410203,-1.30947055,28616.97768,4.007980067,4.654289216,0.326674533,6.926470588,0.110784314,3
118.1294313,112.7877563,38.36609375,54.75764222,53.27936738,45.10742703,0.11781875,0.03413847,0.523058257,68836,91164,72691,87309,50205,109795,60,-581.6711868,24798.37437,5313412,3.47062385,23720.58929,3.322211385,3.269117647,0.159939626,6.330392157,0.745098039,3
109.5750813,117.6979125,61.80155625,51.9147127,71.11643325,50.70566211,0.04798125,0.043253046,0.277758759,70161,89839,73138,86862,53140,106860,107,216.9497477,26842.47583,5463536,-4.668579835,24390.78571,3.416076431,2.669852941,0.270630834,7.673529412,0.621568627,3
114.61735,113.210225,72.8625875,71.88944388,62.36159925,50.57783933,0.07113125,0.039977889,0.370131144,66062,93938,78707,81293,71689,88311,152,758.1223214,25988.54255,5470149,1.618984479,24420.30804,3.420211209,3.351470588,0.174989202,7.326960784,0.21127451,3
179.7734313,96.211325,79.0505125,72.94559911,73.24763033,69.13876318,0.04428125,0.092070136,0.261588425,110647,49353,61347,98653,74955,85045,75,311.5447452,29351.61656,5982800,-0.123865931,26708.92857,3.740746299,3.429166667,0.696787602,7.298039216,0.656372549,3
114.7159813,120.4221188,108.5863625,60.05320915,46.87916443,48.0157335,0.0590875,0.042505357,0.323811935,61181,98819,76516,83484,61521,98479,121,757.7637805,27446.83723,5888546,-3.450550256,26288.15179,3.681813976,3.614460784,0.27404766,7.112254902,1.405392157,3
114.3317438,85.87364375,57.9431875,74.56516849,48.94947207,44.78787779,0.0637875,0.083500671,0.34229991,68181,91819,80827,79173,69934,90066,48,824.7447643,22260.78447,4575759,6.930342611,20427.49554,2.860993773,2.911397059,0.256594746,7.619117647,0.04754902,3
89.36529375,56.11559375,27.4143375,68.87011697,41.50300513,34.79510783,0.0678,0.049159247,0.357659524,62828,97172,61508,98492,47345,112655,8,735.4675616,15841.77734,3149552,3.596679066,14060.5,1.969257703,1.576715686,0.397115195,5.349509804,0.075980392,3
109.11385,96.80301875,76.656425,72.00389906,65.93837372,61.46327718,0.0731125,0.059465405,0.377432985,74321,85679,73002,86998,64585,95415,104,280.2308204,25051.88373,4927303,0.277376949,21996.88839,3.080796694,3.123039216,0.533343388,7.30245098,0.227941176,3
105.6831938,95.2097375,75.58795,70.86261726,66.04338126,61.75176767,0.0781625,0.053361869,0.395671319,75031,84969,73249,86751,64648,95352,214,-1001.282606,24571.89506,4822570,-4.236777585,21529.33036,3.015312375,3.116421569,0.527052825,7.206372549,0.220098039,3
116.2426563,110.7071938,91.94455625,65.39388457,54.67724383,58.27650777,0.09491875,0.050082433,0.452678274,76215,83785,72848,87152,67683,92317,73,689.9962339,26118.69605,5530324,-0.575345731,24688.94643,3.457835634,3.33125,0.225665647,7.317156863,0.75245098,3
96.29166875,90.53785625,73.40115,48.56089385,40.34124565,40.42595723,0.1119625,0.037046266,0.505807219,65456,94544,73040,86960,64904,95096,84,-442.0379193,21155.33912,4531037,-1.602738724,20227.84375,2.833031338,2.803186275,0.185473258,6.558333333,0.72254902,3
131.9105875,67.541925,61.29348125,66.80517457,47.51642588,45.71934398,0.04458125,0.073887877,0.26291644,85927,74073,65982,94018,56612,103388,72,1.5066051,21046.61218,4318817,2.493584171,19280.43304,2.700340761,2.506862745,0.425501289,7.567647059,0.480882353,3
207.27465,179.6561188,170.2283188,46.36313071,74.01761399,85.29584954,0.02650625,0.048571931,0.176556202,121701,38299,111841,48159,109728,50272,230,693.6409374,43376.706,9373514,-4.396735518,41846.04464,5.860790566,7.030759804,0.698370239,7.271078431,0.745588235,3
93.2171125,97.8289,86.29259375,63.16324028,52.26547592,56.36063274,0.061525,0.038174391,0.333469088,58159,101841,74512,85488,69839,90161,52,-387.452411,23267.69706,4773414,-3.227077872,21309.88393,2.984577581,2.688112745,0.270515213,7.992647059,0.399509804,3
98.924875,94.48733125,88.5379875,66.83884146,56.92619635,58.50766351,0.06413125,0.11548667,0.343630685,61445,98555,65262,94738,64519,95481,37,-775.2274768,23557.26622,4772947,-10.8886172,21307.79911,2.984285589,2.854166667,0.435312083,7.295588235,0.408823529,3
55.4895375,63.16499375,24.47944375,52.68091541,41.75558263,40.71122218,0.03581875,0.058111156,0.222781318,54791,105209,71842,88158,39835,120165,96,496.888081,14182.36004,2832039,-2.179163105,12643.03125,1.770732668,1.600735294,0.196730217,5.814705882,0.125490196,3
147.2438625,107.6000688,64.37116875,59.6076133,41.30189415,44.54956811,0.129575,0.055956279,0.556271468,71562,88438,73949,86051,70287,89713,90,-841.9388725,25953.5224,5746510,16.09152415,25654.0625,3.593005952,3.481127451,0.205096807,7.113235294,1.819607843,3
99.8597875,110.051025,41.5112375,60.2026144,50.07785059,54.19252754,0.1104125,0.045933989,0.50115893,66363,93637,72119,87881,53746,106254,183,-137.3410925,23311.41961,4976228,-3.804653414,22215.30357,3.111387055,2.875735294,0.205186144,7.51127451,0.779901961,3
147.0092688,128.1408063,122.5154125,61.79332001,61.52769917,68.15343218,0.0875875,0.044206399,0.428365526,96554,63446,91150,68850,91585,68415,176,-862.2520409,31568.59242,6680473,4.222737545,29823.54018,4.176966412,4.316789216,0.394274522,7.144607843,0.516176471,3
133.550325,115.3072563,81.23075,69.52210647,78.49764781,77.40047083,0.06605625,0.064061419,0.35103093,86858,73142,73196,86804,66743,93257,72,507.9431645,29468.44922,5863805,0.307645822,26177.70089,3.666344663,2.678676471,0.35351858,7.913235294,0.350490196,3
153.4040563,76.55305625,63.3317375,77.35475765,65.83712935,59.84199984,0.0327,0.096026094,0.207756544,94517,65483,52851,107149,68723,91277,74,-139.1716986,24677.78901,4918299,2.957465007,21956.69196,3.075166942,2.687745098,0.724020433,7.213235294,0.680882353,3
115.449025,84.96994375,54.75395625,81.50512711,50.65886378,45.95999098,0.06018125,0.067992149,0.328163994,78193,81807,82919,77081,68961,91039,70,813.3523773,22344.22306,4547773,0.063389336,20302.55804,2.843495523,2.770098039,0.226441742,6.718137255,0.026470588,3
122.7020875,105.3566563,98.1748125,76.60241574,45.40119751,42.71094376,0.1177,0.052802508,0.522713249,65861,94139,67556,92444,68404,91596,84,-856.6614566,25814.21234,5505469,-6.062113906,24577.98661,3.442295043,3.312009804,0.202408899,7.123039216,0.964215686,3
166.7871188,86.7924375,75.32445625,54.34284366,58.87615197,60.17219365,0.04539375,0.075099032,0.266497893,73697,86303,73132,86868,65048,94952,158,-497.8477434,26081.65591,5489097,1.578820687,24504.89732,3.432058448,3.266666667,0.411117266,7.623529412,0.436764706,3
164.432925,91.18705,81.8592875,55.51589604,56.45367354,58.51589411,0.03873125,0.064809683,0.236444468,67587,92413,81973,78027,75480,84520,149,-124.103579,26335.79607,5620784,-6.821524866,25092.78571,3.514395758,3.595710784,0.278234824,7.316176471,0.619607843,3
116.6905813,111.95465,73.51705,70.92457838,70.44395393,64.96043177,0.12036875,0.038076636,0.530419898,75816,84184,77756,82244,69244,90756,46,982.0102647,26935.0159,5468158,4.030233779,24411.41964,3.418966337,3.202818627,0.234914739,7.934803922,0.183823529,3
103.88445,80.79260625,55.48554375,67.1729968,63.76830921,66.28679,0.08881875,0.047356929,0.43251462,70396,89604,65448,94552,57286,102714,219,-1126.460196,21642.24497,4254913,-3.351822039,18995.14732,2.660384779,2.071936275,0.227184651,7.335294118,0.064705882,3
146.9519938,93.8575125,79.27866875,59.93078476,69.00193588,65.23131692,0.03563125,0.05784727,0.221889861,82388,77612,70677,89323,63787,96213,153,-411.5931834,26598.1828,5422289,1.092659078,24206.64732,3.39028674,3.127083333,0.396530063,7.908823529,0.589215686,3
136.7953125,106.922675,70.4831375,67.52132208,48.33136089,48.60356422,0.09148125,0.04451616,0.441394806,73597,86403,78892,81108,66077,93923,128,630.8458575,26147.99791,5604845,5.747757502,25021.62946,3.504429897,3.645098039,0.190137966,7.444117647,0.848039216,3
121.361475,114.9147063,115.603925,58.18801431,66.51168585,82.82476403,0.09424375,0.051874262,0.450478475,87298,72702,86432,73568,76894,83106,48,-1304.583795,27906.32254,5865766,5.194698008,26186.45536,3.667570778,4.358210784,0.309314761,7.901470588,0.721078431,3
47.43408125,45.61359375,41.27088125,61.38441795,47.64893925,60.41715552,0.04599375,0.068741896,0.26912853,48128,111872,53567,106433,38396,121604,19,986.5955976,13868.51204,2291186,5.423206891,10228.50893,1.432564276,0.663112745,0.398180026,6.110784314,0.131862745,3
123.0512625,116.5805938,70.63788125,46.08570884,48.47331446,46.71987043,0.069025,0.041945968,0.362274563,68321,91679,92319,67681,61873,98127,104,-670.7368073,26090.94007,5683409,4.444698701,25372.36161,3.553552046,3.431127451,0.231954893,7.397058824,1.271078431,3
80.9760125,62.0977375,51.65538125,75.01636477,68.22176081,62.97047465,0.03960625,0.0749784,0.240483938,68814,91186,63119,96881,58553,101447,178,374.5900806,20011.93626,3338714,0.198944564,14904.97321,2.087531263,1.220343137,0.440788256,7.968627451,0.023039216,3
127.855575,105.2995063,95.1055125,68.65499773,64.63786615,49.80303637,0.12390625,0.045971442,0.540485989,82724,77276,77125,82875,73789,86211,172,-399.0796802,26752.7519,5563730,-3.284938735,24838.08036,3.478722739,3.639093137,0.345373448,7.333333333,0.393137255,3
152.0052313,140.77865,127.49195,76.04800753,74.3970909,75.53820448,0.11399375,0.064542057,0.511846014,89459,70541,79660,80340,83334,76666,238,326.4783795,34346.89907,7155818,-3.603080938,31945.61607,4.47417592,3.757965686,0.464173048,7.68627451,0.603921569,3
